,track_id,title,artist,artist_id,album,album_id,album_releasedate,popularity,time_added,full_time_added,year_added,month_added,dayofweek_added,hour_added,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres
1303,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Toxicity,6jWde94ln40epKIQCd8XUh,2001-09-04,79,2019-08-07T10:56:42Z,2019-08-07 10:56:42,2019,8,2,10,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1304,2SpGXD7EbexndFmmThrnsy,Deer Dance,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Toxicity,6jWde94ln40epKIQCd8XUh,2001-09-04,59,2019-08-07T10:56:37Z,2019-08-07 10:56:37,2019,8,2,10,0.454,0.938,5,-3.594,0,0.123,0.0104,0.000879,0.311,0.795,160.156,audio_features,2SpGXD7EbexndFmmThrnsy,spotify:track:2SpGXD7EbexndFmmThrnsy,https://api.spotify.com/v1/tracks/2SpGXD7EbexndFmmThrnsy,https://api.spotify.com/v1/audio-analysis/2SpGXD7EbexndFmmThrnsy,174933,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1305,3AwLxSqo1jOOMpNsgxqRNE,Prison Song,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Toxicity,6jWde94ln40epKIQCd8XUh,2001-09-04,64,2019-08-07T10:56:33Z,2019-08-07 10:56:33,2019,8,2,10,0.495,0.974,1,-3.252,1,0.135,0.0202,8.31e-05,0.182,0.354,99.733,audio_features,3AwLxSqo1jOOMpNsgxqRNE,spotify:track:3AwLxSqo1jOOMpNsgxqRNE,https://api.spotify.com/v1/tracks/3AwLxSqo1jOOMpNsgxqRNE,https://api.spotify.com/v1/audio-analysis/3AwLxSqo1jOOMpNsgxqRNE,201160,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1306,1VNWaY3uNfoeWqb5U8x2QX,Lonely Day,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Hypnotize,3QxX3NbWyLlLG6lP1xveL3,2005-11-22,71,2019-08-07T10:56:25Z,2019-08-07 10:56:25,2019,8,2,10,0.47,0.796,8,-3.277,0,0.0336,0.362,1.11e-06,0.133,0.215,113.108,audio_features,1VNWaY3uNfoeWqb5U8x2QX,spotify:track:1VNWaY3uNfoeWqb5U8x2QX,https://api.spotify.com/v1/tracks/1VNWaY3uNfoeWqb5U8x2QX,https://api.spotify.com/v1/audio-analysis/1VNWaY3uNfoeWqb5U8x2QX,167907,3,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1307,1ez4uWPnJwYufNhYTLVsJr,Soldier Side,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Hypnotize,3QxX3NbWyLlLG6lP1xveL3,2005-11-22,61,2019-08-07T10:56:21Z,2019-08-07 10:56:21,2019,8,2,10,0.287,0.818,1,-1.691,0,0.0384,0.264,2.42e-06,0.12,0.174,153.004,audio_features,1ez4uWPnJwYufNhYTLVsJr,spotify:track:1ez4uWPnJwYufNhYTLVsJr,https://api.spotify.com/v1/tracks/1ez4uWPnJwYufNhYTLVsJr,https://api.spotify.com/v1/audio-analysis/1ez4uWPnJwYufNhYTLVsJr,220267,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1308,41pOIT2t1rvr2Trg1HQChZ,Radio/Video,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Mezmerize,0cn6MHyx4YuZauaB7Pb66o,2005-05-17,66,2019-08-07T10:55:55Z,2019-08-07 10:55:55,2019,8,2,10,0.361,0.921,6,-2.468,0,0.0717,0.173,6.95e-06,0.358,0.466,139.259,audio_features,41pOIT2t1rvr2Trg1HQChZ,spotify:track:41pOIT2t1rvr2Trg1HQChZ,https://api.spotify.com/v1/tracks/41pOIT2t1rvr2Trg1HQChZ,https://api.spotify.com/v1/audio-analysis/41pOIT2t1rvr2Trg1HQChZ,249227,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1309,6f1HJMVJ1CgUeCIM6r795H,Soldier Side - Intro,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Mezmerize,0cn6MHyx4YuZauaB7Pb66o,2005-05-17,54,2019-08-07T10:55:48Z,2019-08-07 10:55:48,2019,8,2,10,0.528,0.159,8,-16.942,1,0.0353,0.712,0.000299,0.223,0.194,129.684,audio_features,6f1HJMVJ1CgUeCIM6r795H,spotify:track:6f1HJMVJ1CgUeCIM6r795H,https://api.spotify.com/v1/tracks/6f1HJMVJ1CgUeCIM6r795H,https://api.spotify.com/v1/audio-analysis/6f1HJMVJ1CgUeCIM6r795H,63667,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1310,0GrHWVTDsaWcD4nrCGr7VE,Lost In Hollywood,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Mezmerize,0cn6MHyx4YuZauaB7Pb66o,2005-05-17,64,2018-11-18T22:18:50Z,2018-11-18 22:18:50,2018,11,6,22,0.295,0.797,8,-3.193,0,0.0301,0.598,0.000427,0.125,0.107,150.301,audio_features,0GrHWVTDsaWcD4nrCGr7VE,spotify:track:0GrHWVTDsaWcD4nrCGr7VE,https://api.spotify.com/v1/tracks/0GrHWVTDsaWcD4nrCGr7VE,https://api.spotify.com/v1/audio-analysis/0GrHWVTDsaWcD4nrCGr7VE,320693,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1311,4ieCzIuNJAzTcDDu3DX2VC,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,5CCwRZC6euC8Odo6y9X8jr,Phoenix (Deluxe Edition),6Vn8F3hERVHYYz5RfKmsAN,2018-11-23,57,2019-10-02T17:37:59Z,2019-10-02 17:37:59,2019,10,2,17,0.728,0.69,8,-4.344,0,0.0524,0.0164,0.0,0.104,0.415,94.028,audio_features,4ieCzIuNJAzTcDDu3DX2VC,spotify:track:4ieCzIuNJAzTcDDu3DX2VC,https://api.spotify.com/v1/tracks/4ieCzIuNJAzTcDDu3DX2VC,https://api.spotify.com/v1/audio-analysis/4ieCzIuNJAzTcDDu3DX2VC,221153,4,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']"
1312,0BpKPyXhWsTaWkgXeOd1Sn,Thank You for the Venom,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,Three Cheers for Sweet Revenge,3DuiGV3J09SUhvp8gqNx8h,2004-06-08,60,2019-09-29T16:59:51Z,2019-09-29 16:59:51,2019,9,6,16,0.486,0.977,7,-3.463,1,0.0603,0.00237,0.0,0.298,0.413,103.501,audio_features,0BpKPyXhWsTaWkgXeOd1Sn,spotify:track:0BpKPyXhWsTaWkgXeOd1Sn,https://api.spotify.com/v1/tracks/0BpKPyXhWsTaWkgXeOd1Sn,https://api.spotify.com/v1/audio-analysis/0BpKPyXhWsTaWkgXeOd1Sn,221093,4,"['emo', 'modern rock', 'pop punk']"
1313,1yKAqZoi8xWGLCf5vajroL,The Ghost of You,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,Three Cheers for Sweet Revenge,3DuiGV3J09SUhvp8gqNx8h,2004-06-08,66,2019-08-04T12:43:10Z,2019-08-04 12:43:10,2019,8,6,12,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,audio_features,1yKAqZoi8xWGLCf5vajroL,spotify:track:1yKAqZoi8xWGLCf5vajroL,https://api.spotify.com/v1/tracks/1yKAqZoi8xWGLCf5vajroL,https://api.spotify.com/v1/audio-analysis/1yKAqZoi8xWGLCf5vajroL,194253,4,"['emo', 'modern rock', 'pop punk']"
1314,0axF06XwNLobcx5z8BVtYw,"Give 'Em Hell, Kid",My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,Three Cheers for Sweet Revenge,3DuiGV3J09SUhvp8gqNx8h,2004-06-08,59,2019-08-03T20:38:16Z,2019-08-03 20:38:16,2019,8,5,20,0.252,0.993,4,-3.079,0,0.16,0.0234,0.0,0.228,0.118,183.773,audio_features,0axF06XwNLobcx5z8BVtYw,spotify:track:0axF06XwNLobcx5z8BVtYw,https://api.spotify.com/v1/tracks/0axF06XwNLobcx5z8BVtYw,https://api.spotify.com/v1/audio-analysis/0axF06XwNLobcx5z8BVtYw,138840,4,"['emo', 'modern rock', 'pop punk']"
1315,7oof6K1s09QXjOxDucR2r8,Under Pressure,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,In Love and Death,10Mw53MGdbK8KjIhBM0Wx2,2004-09-27,45,2018-12-14T20:26:15Z,2018-12-14 20:26:15,2018,12,4,20,0.528,0.897,2,-5.943,1,0.0589,0.00134,0.0,0.19,0.29,125.009,audio_features,7oof6K1s09QXjOxDucR2r8,spotify:track:7oof6K1s09QXjOxDucR2r8,https://api.spotify.com/v1/tracks/7oof6K1s09QXjOxDucR2r8,https://api.spotify.com/v1/audio-analysis/7oof6K1s09QXjOxDucR2r8,211733,4,"['emo', 'modern rock', 'pop punk']"
1316,5bTuwAgYUD5MABOIPH8ZMt,You Know What They Do to Guys Like Us in Prison,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,Three Cheers for Sweet Revenge,3DuiGV3J09SUhvp8gqNx8h,2004-06-08,61,2018-12-10T00:07:39Z,2018-12-10 00:07:39,2018,12,0,0,0.387,0.913,8,-3.761,1,0.0814,0.00366,0.0,0.136,0.674,185.957,audio_features,5bTuwAgYUD5MABOIPH8ZMt,spotify:track:5bTuwAgYUD5MABOIPH8ZMt,https://api.spotify.com/v1/tracks/5bTuwAgYUD5MABOIPH8ZMt,https://api.spotify.com/v1/audio-analysis/5bTuwAgYUD5MABOIPH8ZMt,173733,4,"['emo', 'modern rock', 'pop punk']"
1317,4RAOI1etsgbh5NP3T5R8rN,I Don't Love You,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,The Black Parade,0FZK97MXMm5mUQ8mtudjuK,2006-10-23,69,2018-12-09T22:50:34Z,2018-12-09 22:50:34,2018,12,6,22,0.289,0.796,0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,audio_features,4RAOI1etsgbh5NP3T5R8rN,spotify:track:4RAOI1etsgbh5NP3T5R8rN,https://api.spotify.com/v1/tracks/4RAOI1etsgbh5NP3T5R8rN,https://api.spotify.com/v1/audio-analysis/4RAOI1etsgbh5NP3T5R8rN,238680,4,"['emo', 'modern rock', 'pop punk']"
1318,24Dr7i66mAru2lUDaAE6xu,Tell 'Em,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Treats,1IWkF6zpOq73txmrYpljIT,2010-06-01,37,2019-09-27T01:48:48Z,2019-09-27 01:48:48,2019,9,4,1,0.447,0.896,0,-4.172,1,0.111,0.0552,0.157,0.329,0.613,62.967,audio_features,24Dr7i66mAru2lUDaAE6xu,spotify:track:24Dr7i66mAru2lUDaAE6xu,https://api.spotify.com/v1/tracks/24Dr7i66mAru2lUDaAE6xu,https://api.spotify.com/v1/audio-analysis/24Dr7i66mAru2lUDaAE6xu,176427,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1319,2YpqsrFj6N13i4AX2LBTkQ,Run The Heart,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Treats,1IWkF6zpOq73txmrYpljIT,2010-06-01,32,2019-09-27T01:46:14Z,2019-09-27 01:46:14,2019,9,4,1,0.591,0.817,0,-5.819,1,0.0487,0.00732,8.8e-05,0.119,0.851,149.956,audio_features,2YpqsrFj6N13i4AX2LBTkQ,spotify:track:2YpqsrFj6N13i4AX2LBTkQ,https://api.spotify.com/v1/tracks/2YpqsrFj6N13i4AX2LBTkQ,https://api.spotify.com/v1/audio-analysis/2YpqsrFj6N13i4AX2LBTkQ,161360,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1320,5HlOxEqktjDdezakotRBqM,You Don't Get Me Twice,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,3esqhEC0nZn6VtdQxR5rvL,2013-10-08,21,2019-05-04T22:36:03Z,2019-05-04 22:36:03,2019,5,5,22,0.578,0.852,7,-3.329,1,0.281,0.0119,0.000736,0.147,0.578,83.882,audio_features,5HlOxEqktjDdezakotRBqM,spotify:track:5HlOxEqktjDdezakotRBqM,https://api.spotify.com/v1/tracks/5HlOxEqktjDdezakotRBqM,https://api.spotify.com/v1/audio-analysis/5HlOxEqktjDdezakotRBqM,163000,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1321,4rc6aeLJCWqZ3GBW5rU1P1,Rill Rill,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Treats,4TQDU2C2TcvDQGeFs4UgGT,2010-05-10,0,2017-12-05T00:55:09Z,2017-12-05 00:55:09,2017,12,1,0,0.483,0.804,8,-3.452,1,0.0501,0.0356,1.6e-06,0.0736,0.811,73.048,audio_features,4rc6aeLJCWqZ3GBW5rU1P1,spotify:track:4rc6aeLJCWqZ3GBW5rU1P1,https://api.spotify.com/v1/tracks/4rc6aeLJCWqZ3GBW5rU1P1,https://api.spotify.com/v1/audio-analysis/4rc6aeLJCWqZ3GBW5rU1P1,229893,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1322,0rnzWaewkJoMMyOVmv7pqw,Bitter Rivals,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.76,0.79,10,-3.835,1,0.344,0.222,0.0,0.268,0.582,94.017,audio_features,0rnzWaewkJoMMyOVmv7pqw,spotify:track:0rnzWaewkJoMMyOVmv7pqw,https://api.spotify.com/v1/tracks/0rnzWaewkJoMMyOVmv7pqw,https://api.spotify.com/v1/audio-analysis/0rnzWaewkJoMMyOVmv7pqw,199227,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1323,0HRt5yODvzNExjywBHExPE,Sugarcane,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.441,0.995,0,-2.304,1,0.155,0.00567,0.521,0.377,0.628,84.785,audio_features,0HRt5yODvzNExjywBHExPE,spotify:track:0HRt5yODvzNExjywBHExPE,https://api.spotify.com/v1/tracks/0HRt5yODvzNExjywBHExPE,https://api.spotify.com/v1/audio-analysis/0HRt5yODvzNExjywBHExPE,167440,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1324,3R9jd26VQSTb670wj2rkkK,Minnie,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.451,0.811,2,-4.595,1,0.288,0.0193,0.0025,0.649,0.402,84.387,audio_features,3R9jd26VQSTb670wj2rkkK,spotify:track:3R9jd26VQSTb670wj2rkkK,https://api.spotify.com/v1/tracks/3R9jd26VQSTb670wj2rkkK,https://api.spotify.com/v1/audio-analysis/3R9jd26VQSTb670wj2rkkK,181347,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1325,5umhgS0hyzYhk3GhjpMHg6,Sing Like a Wire,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.7,0.636,2,-4.03,1,0.456,0.00611,0.00597,0.346,0.512,146.674,audio_features,5umhgS0hyzYhk3GhjpMHg6,spotify:track:5umhgS0hyzYhk3GhjpMHg6,https://api.spotify.com/v1/tracks/5umhgS0hyzYhk3GhjpMHg6,https://api.spotify.com/v1/audio-analysis/5umhgS0hyzYhk3GhjpMHg6,155520,5,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1326,1LTCB2ezeGHY0jRUpqFv1X,Young Legends,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.704,0.953,9,-2.48,0,0.0483,0.0518,2.83e-06,0.185,0.826,100.002,audio_features,1LTCB2ezeGHY0jRUpqFv1X,spotify:track:1LTCB2ezeGHY0jRUpqFv1X,https://api.spotify.com/v1/tracks/1LTCB2ezeGHY0jRUpqFv1X,https://api.spotify.com/v1/audio-analysis/1LTCB2ezeGHY0jRUpqFv1X,170547,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1327,2bXfrxMEU808pAGMauZBTZ,Tiger Kit,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.537,0.928,2,-2.757,1,0.123,0.00586,0.00538,0.589,0.52,87.985,audio_features,2bXfrxMEU808pAGMauZBTZ,spotify:track:2bXfrxMEU808pAGMauZBTZ,https://api.spotify.com/v1/tracks/2bXfrxMEU808pAGMauZBTZ,https://api.spotify.com/v1/audio-analysis/2bXfrxMEU808pAGMauZBTZ,175387,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1328,1NQj2ZAuXDsQtHz0rr0wzD,You Don't Get Me Twice,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.578,0.852,7,-3.329,1,0.281,0.0119,0.000736,0.147,0.578,83.882,audio_features,1NQj2ZAuXDsQtHz0rr0wzD,spotify:track:1NQj2ZAuXDsQtHz0rr0wzD,https://api.spotify.com/v1/tracks/1NQj2ZAuXDsQtHz0rr0wzD,https://api.spotify.com/v1/audio-analysis/1NQj2ZAuXDsQtHz0rr0wzD,163000,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1329,6eqOGp0DElFtxNqbvOqhK4,To Hell with You,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.512,0.873,0,-3.813,1,0.0458,0.00963,1.08e-05,0.362,0.354,159.96,audio_features,6eqOGp0DElFtxNqbvOqhK4,spotify:track:6eqOGp0DElFtxNqbvOqhK4,https://api.spotify.com/v1/tracks/6eqOGp0DElFtxNqbvOqhK4,https://api.spotify.com/v1/audio-analysis/6eqOGp0DElFtxNqbvOqhK4,189760,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1330,0FOWOO3fCpd9nc372nIrNK,24,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.396,0.913,6,-3.328,0,0.0556,0.00109,0.344,0.197,0.425,154.996,audio_features,0FOWOO3fCpd9nc372nIrNK,spotify:track:0FOWOO3fCpd9nc372nIrNK,https://api.spotify.com/v1/tracks/0FOWOO3fCpd9nc372nIrNK,https://api.spotify.com/v1/audio-analysis/0FOWOO3fCpd9nc372nIrNK,178840,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1331,0MDAPM29orR5kODMHUk2Ad,Love Sick,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Bitter Rivals,6gy2bYJSp0F8onu7rpNlx4,2013-10-08,0,2015-03-21T02:34:09Z,2015-03-21 02:34:09,2015,3,5,2,0.291,0.91,7,-4.673,1,0.185,0.0186,0.000172,0.35,0.483,148.035,audio_features,0MDAPM29orR5kODMHUk2Ad,spotify:track:0MDAPM29orR5kODMHUk2Ad,https://api.spotify.com/v1/tracks/0MDAPM29orR5kODMHUk2Ad,https://api.spotify.com/v1/audio-analysis/0MDAPM29orR5kODMHUk2Ad,189787,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1332,2Otog0kg568dNJf7HC60JK,True Shred Guitar,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Reign of Terror,1QJsT9ZXcBp9fWpx4cAMIz,2012-02-17,15,2015-03-21T02:33:58Z,2015-03-21 02:33:58,2015,3,5,2,0.259,0.991,9,-6.988,1,0.149,0.111,0.413,0.983,0.0497,77.011,audio_features,2Otog0kg568dNJf7HC60JK,spotify:track:2Otog0kg568dNJf7HC60JK,https://api.spotify.com/v1/tracks/2Otog0kg568dNJf7HC60JK,https://api.spotify.com/v1/audio-analysis/2Otog0kg568dNJf7HC60JK,140493,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1333,1hjxRIBy2aMTfGTbppmXMH,Born to Lose,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Reign of Terror,1QJsT9ZXcBp9fWpx4cAMIz,2012-02-17,18,2015-03-21T02:33:58Z,2015-03-21 02:33:58,2015,3,5,2,0.373,0.923,0,-5.523,1,0.0443,0.276,0.0288,0.368,0.124,79.964,audio_features,1hjxRIBy2aMTfGTbppmXMH,spotify:track:1hjxRIBy2aMTfGTbppmXMH,https://api.spotify.com/v1/tracks/1hjxRIBy2aMTfGTbppmXMH,https://api.spotify.com/v1/audio-analysis/1hjxRIBy2aMTfGTbppmXMH,233187,3,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1334,3vBCYTfc1r2aeZAwJ87j8c,Crush,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Reign of Terror,1QJsT9ZXcBp9fWpx4cAMIz,2012-02-17,17,2015-03-21T02:33:58Z,2015-03-21 02:33:58,2015,3,5,2,0.407,0.985,7,-4.485,1,0.0598,0.507,0.685,0.467,0.172,126.928,audio_features,3vBCYTfc1r2aeZAwJ87j8c,spotify:track:3vBCYTfc1r2aeZAwJ87j8c,https://api.spotify.com/v1/tracks/3vBCYTfc1r2aeZAwJ87j8c,https://api.spotify.com/v1/audio-analysis/3vBCYTfc1r2aeZAwJ87j8c,199880,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1335,4OGL8HVf0HJRUo3pUtxjEd,End of the Line,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Reign of Terror,1QJsT9ZXcBp9fWpx4cAMIz,2012-02-17,19,2015-03-21T02:33:58Z,2015-03-21 02:33:58,2015,3,5,2,0.428,0.936,7,-5.385,1,0.0403,0.37,0.865,0.286,0.603,141.936,audio_features,4OGL8HVf0HJRUo3pUtxjEd,spotify:track:4OGL8HVf0HJRUo3pUtxjEd,https://api.spotify.com/v1/tracks/4OGL8HVf0HJRUo3pUtxjEd,https://api.spotify.com/v1/audio-analysis/4OGL8HVf0HJRUo3pUtxjEd,218067,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1336,5TBdOFnK0nSLl693s6rDJx,Leader of the Pack,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Reign of Terror,1QJsT9ZXcBp9fWpx4cAMIz,2012-02-17,11,2015-03-21T02:33:58Z,2015-03-21 02:33:58,2015,3,5,2,0.321,0.695,7,-5.826,1,0.0509,0.0954,0.803,0.519,0.28,136.057,audio_features,5TBdOFnK0nSLl693s6rDJx,spotify:track:5TBdOFnK0nSLl693s6rDJx,https://api.spotify.com/v1/tracks/5TBdOFnK0nSLl693s6rDJx,https://api.spotify.com/v1/audio-analysis/5TBdOFnK0nSLl693s6rDJx,163213,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
1337,79nzJjImUVIS84cvQNDa2B,Comeback Kid,Sleigh Bells,59pWgeY26Q6yJy37QvJflh,Reign of Terror,1QJsT9ZXcBp9fWpx4cAMIz,2012-02-17,28,2015-03-21T02:33:58Z,2015-03-21 02:33:58,2015,3,5,2,0.385,0.902,7,-5.464,1,0.098,0.00914,0.522,0.317,0.5,159.939,audio_features,79nzJjImUVIS84cvQNDa2B,spotify:track:79nzJjImUVIS84cvQNDa2B,https://api.spotify.com/v1/tracks/79nzJjImUVIS84cvQNDa2B,https://api.spotify.com/v1/audio-analysis/79nzJjImUVIS84cvQNDa2B,180493,4,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']"
