,track_id,title,artist,artist_id,album,album_id,album_releasedate,popularity,time_added,full_time_added,year_added,month_added,dayofweek_added,hour_added
1312,1S13xTwsTeozDLcg0m43xw,Dark Places,Angel Haze,2cyyGl4qnHZL0o16t0fpJl,Back to the Woods,1MxoNDGYqAgNg3Y7zlaxGi,2015-09-15,0,2016-05-12T07:23:50Z,2016-05-12 07:23:50,2016,5,3,7
1313,6WVNDqVuIX3hYYljT3azFl,The Eulogy,Angel Haze,2cyyGl4qnHZL0o16t0fpJl,Back to the Woods,1MxoNDGYqAgNg3Y7zlaxGi,2015-09-15,0,2016-05-12T07:23:50Z,2016-05-12 07:23:50,2016,5,3,7
1314,5wteNO0diSzeXwt76O2VHi,Gods,Angel Haze,2cyyGl4qnHZL0o16t0fpJl,Back to the Woods,1MxoNDGYqAgNg3Y7zlaxGi,2015-09-15,0,2016-05-12T07:23:50Z,2016-05-12 07:23:50,2016,5,3,7
1315,3cu7jurhslNigMdM1t67j4,Babe Ruthless,Angel Haze,2cyyGl4qnHZL0o16t0fpJl,Back to the Woods,1MxoNDGYqAgNg3Y7zlaxGi,2015-09-15,0,2016-05-12T07:23:50Z,2016-05-12 07:23:50,2016,5,3,7
1316,6u3qETaJhrtG5p1aZ8jv8M,Bruises,Angel Haze,2cyyGl4qnHZL0o16t0fpJl,Back to the Woods,1MxoNDGYqAgNg3Y7zlaxGi,2015-09-15,0,2016-05-12T07:23:50Z,2016-05-12 07:23:50,2016,5,3,7
1317,1AvtrjdvQGYQHE67qFEVgZ,Exposed,Angel Haze,2cyyGl4qnHZL0o16t0fpJl,Back to the Woods,1MxoNDGYqAgNg3Y7zlaxGi,2015-09-15,0,2016-05-12T07:23:50Z,2016-05-12 07:23:50,2016,5,3,7
1318,6sc3NEBvjQK7QyvdJssGVo,The Woods,Angel Haze,2cyyGl4qnHZL0o16t0fpJl,Back to the Woods,1MxoNDGYqAgNg3Y7zlaxGi,2015-09-15,0,2016-05-12T07:23:50Z,2016-05-12 07:23:50,2016,5,3,7
1319,0843RXib2ynRn95nEE9d5P,Over,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,39,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1320,3qcxmCQRw3OGNwB5vMcih5,Ivy,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,48,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1321,3Mk5wTEo4OQW0eiHIwxbUT,Checkin' Out,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,38,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1322,3gV6k0rYvUCKyDHDW0ksMx,Crash,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,40,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1323,4JuiOkafYUqZwQshU9ysfy,Untitled 01,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,37,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1324,3vv2AJ8b32vcf0uiwFtHyE,Trapped in a Club,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,40,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1325,225LE8caOGYWI5bglp9OIb,Mondays,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,36,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1326,0ARp9mXXpPflIwehy25kCa,Big Sis,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,60,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1327,1FvnH3avKvSZRqNM7yCoRc,Jamz,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,51,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1328,0Gone61K9MqAOBUyV66hEe,Be My Baby,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,38,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1329,2QS6I5bduBeBnGmJVXbPwe,Thurs 6-25,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,48,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1330,72yUAmHIvdKuA0Hdmwabyp,Seven’s Day,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,39,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1331,4ANZKZkg74qHyVgd0gwO32,Sorry Bro,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,56,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1332,2VHQP8eygtpBxYmKEqx9Oy,Best Times,SALES,6vVztIuqdDHvYWxOEXCzjN,SALES LP,7ywSMs3G2OWOGVKMqc7KsE,2016-04-20,38,2016-04-25T03:02:26Z,2016-04-25 03:02:26,2016,4,0,3
1333,4EIOYz4LKS56LXEPC8YeAs,Big Sis,SALES,6vVztIuqdDHvYWxOEXCzjN,Big Sis,78WJlNezAYF0ew0MobYe0f,2015-08-03,31,2016-04-21T21:28:08Z,2016-04-21 21:28:08,2016,4,3,21
1334,2uhkEKrmiFDayYPhJwR9zm,Jamz,SALES,6vVztIuqdDHvYWxOEXCzjN,Jamz,7MIqj7y8IuaeXfQhhEgSVy,2016-02-08,35,2016-04-21T21:28:02Z,2016-04-21 21:28:02,2016,4,3,21
1335,5hMR6jMlewdi9glfFc3L7q,Intro,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,41,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1336,4BVm9zEoX4Z73LeFAab0PC,Arrival In Nara,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,43,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1337,57tzAvfPHXHzCHUNp9AUBm,Nara,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,48,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1338,6BVBkKpZK09NmifUMZqj1z,Every Other Freckle,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,55,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1339,4iEOVEULZRvmzYSZY2ViKN,Left Hand Free,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,73,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1340,6onmdzTxsisLDtItnIS5WV,Garden Of England - Interlude,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,39,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1341,2N7jeqGCdaPeXHuudTBO73,Choice Kingdom,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,43,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1342,2mkv1b3dRFyiJ4Ybq31owf,Hunger Of The Pine,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,53,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1343,1YUcTZ0ehoHY6G6Prhcbj0,Warm Foothills,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,50,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1344,5QZJAcP4nu3xL2NQV4AVHO,The Gospel of John Hurt,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,46,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1345,2H6NbSsccvcT1j4jwAjDmf,Pusher,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,42,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1346,3TY8GltNNtMpDS3YY6tJqo,Bloodflood pt. II,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,43,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1347,1ngGQNvLajpyVVzFdx47Pa,Leaving Nara,alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,39,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1348,4OxtqhSBnOsgGc1yfYAfOn,Lovely Day (Bonus Track),alt-J,3XHO7cRUPCLOr6jwp8vsx5,This Is All Yours,4oktVvRuO1In9B7Hz0xm0a,2014-09-22,49,2016-04-17T15:03:59Z,2016-04-17 15:03:59,2016,4,6,15
1349,006TSJsRLUQHpLU2aY99RN,Broken Neck,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1350,2ZhVStibqYGR0c9isaQPSp,Empty Head,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1351,7xdOdEwfS95WPH1AWuXYm3,Ripe,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1352,61ZocnIQ5gnNbcqD3fdNmj,Wishing Well,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1353,4H6cfXbZvb1ZZJU1Pncwa9,Burning Car,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1354,0MiqWcN3MF6FtkiMsIDWmI,Rose Mountain,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1355,2zzZLFgvkjdPR6O7uJ6Sf6,Hopeless,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1356,7syZm0OWPfVPeU9ecz4DgX,Triumph,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1357,3HlnH2wG0UhA9DofkbDILG,It's Not Fair,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1358,5Exvn8HMcR5siCQ4DdD0Sa,Criminal Image,Screaming Females,3pZ666b6CyO1KGpVYirY0t,Rose Mountain,7BUMSAW0P6BhpJ3fjOgVOv,2015-02-24,0,2016-04-17T15:01:23Z,2016-04-17 15:01:23,2016,4,6,15
1359,71SERqGA0CKmQnt0jWDPTX,Leaving The Body,Aye Nako,73SIbPT9u0sHTR2SrwTXZE,The Blackest Eye,4RB0gAxZTnChiegm6PcIU6,2015-07-10,0,2016-04-17T14:54:13Z,2016-04-17 14:54:13,2016,4,6,14
1360,4UcBtFeGc6AgtbwRhGPJzH,Killswitch,Aye Nako,73SIbPT9u0sHTR2SrwTXZE,The Blackest Eye,4RB0gAxZTnChiegm6PcIU6,2015-07-10,0,2016-04-17T14:54:13Z,2016-04-17 14:54:13,2016,4,6,14
1361,3TIgCwlgLiptq4iLnA9C45,Human Shield,Aye Nako,73SIbPT9u0sHTR2SrwTXZE,The Blackest Eye,4RB0gAxZTnChiegm6PcIU6,2015-07-10,0,2016-04-17T14:54:13Z,2016-04-17 14:54:13,2016,4,6,14
1362,2TiV7QM9qVI44vCXf5BeWT,White Noise,Aye Nako,73SIbPT9u0sHTR2SrwTXZE,The Blackest Eye,4RB0gAxZTnChiegm6PcIU6,2015-07-10,0,2016-04-17T14:54:13Z,2016-04-17 14:54:13,2016,4,6,14
1363,2A6nt1QLJism34aN09tzNv,Worms,Aye Nako,73SIbPT9u0sHTR2SrwTXZE,The Blackest Eye,4RB0gAxZTnChiegm6PcIU6,2015-07-10,0,2016-04-17T14:54:13Z,2016-04-17 14:54:13,2016,4,6,14
1364,47VM8nO02aigNWNvOW7Vec,Sick Fuck,Aye Nako,73SIbPT9u0sHTR2SrwTXZE,The Blackest Eye,4RB0gAxZTnChiegm6PcIU6,2015-07-10,0,2016-04-17T14:54:13Z,2016-04-17 14:54:13,2016,4,6,14
1365,4Q6Kuze3wNMQRjamyBjHUR,Rivers and Roads,The Head and the Heart,0n94vC3S9c3mb2HyNAOcjg,The Head and the Heart,0xWfhCMYmaiCXtLOuyPoLF,2010,3,2016-04-10T22:17:22Z,2016-04-10 22:17:22,2016,4,6,22
1366,3EcSKhEdM3Clh04d3Z1HJN,The Foothills,Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,14,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1367,4GJ3h5jNmpETBwKJzUWioB,You and Me,Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,37,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1368,0V36fjB4RrE2Xv0fN1jiqh,You're the One I Love (feat. Fionna Apple),Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,17,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1369,1RoxDT0p4p9bmUeGXazJhW,When It Pleases You,Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,16,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1370,5dtR0Dlfr7ot59Wh801QSU,Be There,Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,11,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1371,7KoHcknfuCxike9G0gZp9Y,Impossible,Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,13,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1372,3dzW3Yl7kxHgoKipgxvu8C,The Ward Accord,Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,12,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1373,3BD6czeOtnUq9Vhlbf3hi4,Lock & Key,Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,17,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1374,5kqaNlNxGFJvnTFhFLh0Pr,Take up Your Spade,Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,Sun Midnight Sun,2rOQqAicJhyDMD8fGTpkG0,2012-05-08,27,2016-02-24T16:53:31Z,2016-02-24 16:53:31,2016,2,2,16
1375,0Qi29hMhf8tIzDpa2BH9MV,Flowers in Your Hair,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,45,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1376,0zRfhiZqKj9emeUabPLxYE,Classy Girls,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,40,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1377,5E62p9OYWf6Za5eZbXE13N,Dead Sea,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,43,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1378,1Mack10LMsmGP9SDeg6Tbf,Ho Hey,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,41,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1379,2as6N3Og00iprGFDPvS0Cg,Slow It Down,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,42,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1380,4aO4CW3CUvA5yQeiWZQFju,Stubborn Love,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,44,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1381,6aohTvd7OMN21nHLCoP2At,Big Parade,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,41,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1382,2pLz4FSQhM4pu204Igujo0,Charlie Boy,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,40,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1383,1hwaUW2DyfhIag9HlZiSIq,Flapper Girl,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,40,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1384,6mB54OSqp7n5ctlIoqtwkz,Morning Song,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,38,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1385,2Be9G8jMZTS1GlhZmBWeU4,Ain't Nobody's Problem,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,48,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1386,2w8SyefEoVKstTWBVIRGcO,This Must Be The Place (Naïve Melody),The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,51,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1387,5LLMYWdANGwQTfGtTi30Bp,Elouise,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,47,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1388,4tafL8t3oMuS7LRvEMmjnW,Darlene,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,46,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1389,1kiWUCKsbkfHr1tl90vH2h,Slow It Down (live),The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers (Deluxe Edition),31rem78oWvclOVx1KXBAuq,2013,39,2016-02-22T23:33:58Z,2016-02-22 23:33:58,2016,2,0,23
1390,3Gntsea5VpcYrIsdLUDCLS,Buffalo,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,27,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1391,34Yfp4CErILcXDkLty1EZa,Animal Tracks,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,42,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1392,0yQQzvjHf2eBOgYGKBqvr1,White Heron,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,25,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1393,1Jy6u0Rn2rJGFwEbM9PEiq,Mouthwings,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,24,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1394,1CLjkO8N4fUQ16R344wRqq,How'm I Doin',Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,25,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1395,4eSGbbO0ZwxLFXTm6fCoVp,Arabella,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,23,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1396,3XOtujaVWXRHjKm6dAOm1R,Sewee Sewee,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,25,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1397,3BARjYBI41PhXVl1Ocyg6Z,Loon Song,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,24,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1398,4kjrhYQVuIBdrJzK0dp6G6,Honey Bee,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,26,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1399,5Ez0ssOB8pNIR8VndIs9jM,River,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,23,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1400,5wPDNaHCqcPcSy734Dprof,Dog Song,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,25,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1401,7sWhNpnb6u2B59Noe7apIU,Soft Skin,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,29,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1402,6y0t7RImsrTPmVQ1J7Fudg,Babylon,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,Made The Harbor,67aVWwFKfxnRaLJWJvsSM3,2010-07-20,23,2016-02-10T23:58:13Z,2016-02-10 23:58:13,2016,2,2,23
1403,16w8ZGVSjI4TlTLV8VimBY,Castle,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,67,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1404,4U38hORPx8SsUAXGumsUYN,Hold Me Down,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,62,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1405,3UhxppZQkfk9WniMtjpESF,New Americana,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,58,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1406,3ek4HgBlmvkTWgfT5sTSe9,Drive,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,60,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1407,5Dg2h1wsm7ZijCo0yLmbvR,Hurricane,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,61,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1408,6s8PRmROPJHlqZmu9Bbviz,Roman Holiday,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,57,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1409,5dcYoYFAXh0f0qI05AoufB,Ghost,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,63,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1410,4FqMPJlvfY5Nfo3gRKcNxl,Colors,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,61,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1411,2FBkPf8hS5Jam6YEnV8DBF,Colors pt. II,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,52,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
1412,6zQq3TrWnilO8SR1fgvTeD,Strange Love,Halsey,26VFTg2z8YR0cCuwLzESi2,BADLANDS (Deluxe),5OZJflQcQCdZLQjtUudCin,2015-08-28,58,2016-01-24T13:18:29Z,2016-01-24 13:18:29,2016,1,6,13
