,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1213,0.572,0.606,6,-7.568,0,0.221,0.845,0.00449,0.0659,0.427,107.6,audio_features,4iLHRFw2wijgu82PCAzFfQ,spotify:track:4iLHRFw2wijgu82PCAzFfQ,https://api.spotify.com/v1/tracks/4iLHRFw2wijgu82PCAzFfQ,https://api.spotify.com/v1/audio-analysis/4iLHRFw2wijgu82PCAzFfQ,279680,5
1214,0.67,0.632,11,-16.456,1,0.614,0.594,0.0201,0.164,0.196,107.603,audio_features,4R0N3Ba0QMWeuG57THGTF9,spotify:track:4R0N3Ba0QMWeuG57THGTF9,https://api.spotify.com/v1/tracks/4R0N3Ba0QMWeuG57THGTF9,https://api.spotify.com/v1/audio-analysis/4R0N3Ba0QMWeuG57THGTF9,152013,1
1215,0.584,0.489,0,-12.685,1,0.0634,0.628,0.000878,0.114,0.446,150.279,audio_features,6yAVbABh3EtTBFsnj0xUqn,spotify:track:6yAVbABh3EtTBFsnj0xUqn,https://api.spotify.com/v1/tracks/6yAVbABh3EtTBFsnj0xUqn,https://api.spotify.com/v1/audio-analysis/6yAVbABh3EtTBFsnj0xUqn,251587,4
1216,0.261,0.709,10,-6.44,0,0.0479,0.582,0.0,0.0832,0.319,170.075,audio_features,2n0Wi6kxOw9uWeMLf82KIl,spotify:track:2n0Wi6kxOw9uWeMLf82KIl,https://api.spotify.com/v1/tracks/2n0Wi6kxOw9uWeMLf82KIl,https://api.spotify.com/v1/audio-analysis/2n0Wi6kxOw9uWeMLf82KIl,207787,4
1217,0.768,0.749,2,-5.814,1,0.497,0.306,1.21e-05,0.397,0.605,119.931,audio_features,4gB5Idv1iw8jgxyEvuwPVA,spotify:track:4gB5Idv1iw8jgxyEvuwPVA,https://api.spotify.com/v1/tracks/4gB5Idv1iw8jgxyEvuwPVA,https://api.spotify.com/v1/audio-analysis/4gB5Idv1iw8jgxyEvuwPVA,200160,4
1218,0.706,0.595,6,-9.582,0,0.0438,0.0295,0.00179,0.216,0.67,109.957,audio_features,4eBrqVKjRJooMVDUnxqyfm,spotify:track:4eBrqVKjRJooMVDUnxqyfm,https://api.spotify.com/v1/tracks/4eBrqVKjRJooMVDUnxqyfm,https://api.spotify.com/v1/audio-analysis/4eBrqVKjRJooMVDUnxqyfm,214187,4
1219,0.708,0.697,1,-6.959,0,0.027,0.0766,1.68e-05,0.104,0.268,106.001,audio_features,4G0uXPTWN9Tzep1MqwmOR7,spotify:track:4G0uXPTWN9Tzep1MqwmOR7,https://api.spotify.com/v1/tracks/4G0uXPTWN9Tzep1MqwmOR7,https://api.spotify.com/v1/audio-analysis/4G0uXPTWN9Tzep1MqwmOR7,249533,4
1220,0.566,0.878,0,-6.798,1,0.0339,0.614,0.0367,0.235,0.583,120.017,audio_features,2tZcHwdct0J7hYyEzgc38y,spotify:track:2tZcHwdct0J7hYyEzgc38y,https://api.spotify.com/v1/tracks/2tZcHwdct0J7hYyEzgc38y,https://api.spotify.com/v1/audio-analysis/2tZcHwdct0J7hYyEzgc38y,212012,4
1221,0.792,0.645,0,-10.359,1,0.221,0.0576,0.00439,0.0886,0.426,139.852,audio_features,16ORNOWHEicu7MkRUbtvHI,spotify:track:16ORNOWHEicu7MkRUbtvHI,https://api.spotify.com/v1/tracks/16ORNOWHEicu7MkRUbtvHI,https://api.spotify.com/v1/audio-analysis/16ORNOWHEicu7MkRUbtvHI,262834,4
1222,0.697,0.557,8,-6.436,1,0.0329,0.363,0.00521,0.103,0.463,101.997,audio_features,03LwiBoHVSGClo2Y5ZjJJg,spotify:track:03LwiBoHVSGClo2Y5ZjJJg,https://api.spotify.com/v1/tracks/03LwiBoHVSGClo2Y5ZjJJg,https://api.spotify.com/v1/audio-analysis/03LwiBoHVSGClo2Y5ZjJJg,210627,4
1223,0.495,0.745,11,-5.475,0,0.035,0.142,0.000441,0.194,0.589,143.398,audio_features,6sIvAyM1AtnSGz3anRLcDo,spotify:track:6sIvAyM1AtnSGz3anRLcDo,https://api.spotify.com/v1/tracks/6sIvAyM1AtnSGz3anRLcDo,https://api.spotify.com/v1/audio-analysis/6sIvAyM1AtnSGz3anRLcDo,206027,4
1224,0.65,0.438,7,-9.637,1,0.0386,0.404,0.00676,0.0731,0.851,159.98,audio_features,1hlud88U0Tvl4szVVecKC0,spotify:track:1hlud88U0Tvl4szVVecKC0,https://api.spotify.com/v1/tracks/1hlud88U0Tvl4szVVecKC0,https://api.spotify.com/v1/audio-analysis/1hlud88U0Tvl4szVVecKC0,197344,4
1225,0.69,0.54,4,-10.516,1,0.0317,0.218,0.00657,0.115,0.764,114.846,audio_features,6i8ecOsx4J2Px1maiqzqoG,spotify:track:6i8ecOsx4J2Px1maiqzqoG,https://api.spotify.com/v1/tracks/6i8ecOsx4J2Px1maiqzqoG,https://api.spotify.com/v1/audio-analysis/6i8ecOsx4J2Px1maiqzqoG,222733,4
1226,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247,audio_features,1kusepF3AacIEtUTYrw4GV,spotify:track:1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,203760,4
1227,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,audio_features,6nzXkCBOhb2mxctNihOqbb,spotify:track:6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/tracks/6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/audio-analysis/6nzXkCBOhb2mxctNihOqbb,227520,4
1228,0.345,0.313,4,-10.098,1,0.0681,0.717,0.000822,0.1,0.164,207.969,audio_features,3t87C08isN6yw2DnWOorLm,spotify:track:3t87C08isN6yw2DnWOorLm,https://api.spotify.com/v1/tracks/3t87C08isN6yw2DnWOorLm,https://api.spotify.com/v1/audio-analysis/3t87C08isN6yw2DnWOorLm,237973,4
1229,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,audio_features,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034,4
1230,0.732,0.424,6,-7.859,0,0.0303,0.201,0.000343,0.105,0.304,134.002,audio_features,5tb5fb5moizAdu3Z6jljn2,spotify:track:5tb5fb5moizAdu3Z6jljn2,https://api.spotify.com/v1/tracks/5tb5fb5moizAdu3Z6jljn2,https://api.spotify.com/v1/audio-analysis/5tb5fb5moizAdu3Z6jljn2,263280,4
1231,0.456,0.752,11,-8.121,0,0.09,0.0095,0.00145,0.0573,0.897,183.569,audio_features,0fsz7tJ7UKXT9hliLfO7aE,spotify:track:0fsz7tJ7UKXT9hliLfO7aE,https://api.spotify.com/v1/tracks/0fsz7tJ7UKXT9hliLfO7aE,https://api.spotify.com/v1/audio-analysis/0fsz7tJ7UKXT9hliLfO7aE,179600,4
1232,0.761,0.728,9,-8.199,0,0.0428,0.0547,0.109,0.0846,0.597,125.79,audio_features,6VQm5LHlP9nIsEYOcGB7V1,spotify:track:6VQm5LHlP9nIsEYOcGB7V1,https://api.spotify.com/v1/tracks/6VQm5LHlP9nIsEYOcGB7V1,https://api.spotify.com/v1/audio-analysis/6VQm5LHlP9nIsEYOcGB7V1,164267,4
1233,0.778,0.899,2,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,audio_features,3OOFEF20WqtsUPcRbPY3L7,spotify:track:3OOFEF20WqtsUPcRbPY3L7,https://api.spotify.com/v1/tracks/3OOFEF20WqtsUPcRbPY3L7,https://api.spotify.com/v1/audio-analysis/3OOFEF20WqtsUPcRbPY3L7,204133,4
1234,0.752,0.809,9,-8.399,1,0.0598,0.0908,9.41e-05,0.169,0.658,106.999,audio_features,5jhfa76FhqtD3Boij6MAKS,spotify:track:5jhfa76FhqtD3Boij6MAKS,https://api.spotify.com/v1/tracks/5jhfa76FhqtD3Boij6MAKS,https://api.spotify.com/v1/audio-analysis/5jhfa76FhqtD3Boij6MAKS,237827,4
1235,0.736,0.782,11,-6.171,1,0.0528,0.09,0.0,0.211,0.899,120.987,audio_features,2qQCU22yQXKjhytKUBxa59,spotify:track:2qQCU22yQXKjhytKUBxa59,https://api.spotify.com/v1/tracks/2qQCU22yQXKjhytKUBxa59,https://api.spotify.com/v1/audio-analysis/2qQCU22yQXKjhytKUBxa59,220227,4
1236,0.74,0.379,5,-14.63,1,0.0363,0.164,0.734,0.0838,0.136,120.021,audio_features,2ps89Rpl06fl3IYdlNqGHk,spotify:track:2ps89Rpl06fl3IYdlNqGHk,https://api.spotify.com/v1/tracks/2ps89Rpl06fl3IYdlNqGHk,https://api.spotify.com/v1/audio-analysis/2ps89Rpl06fl3IYdlNqGHk,247000,4
1237,0.667,0.463,6,-13.579,1,0.0472,0.685,0.913,0.104,0.343,144.134,audio_features,5w5LFscgvImnXfXeGt6DME,spotify:track:5w5LFscgvImnXfXeGt6DME,https://api.spotify.com/v1/tracks/5w5LFscgvImnXfXeGt6DME,https://api.spotify.com/v1/audio-analysis/5w5LFscgvImnXfXeGt6DME,181187,4
1238,0.753,0.242,6,-13.794,1,0.0381,0.787,0.0,0.145,0.472,124.039,audio_features,40K9fBiiDsEYpD3G1xsPlZ,spotify:track:40K9fBiiDsEYpD3G1xsPlZ,https://api.spotify.com/v1/tracks/40K9fBiiDsEYpD3G1xsPlZ,https://api.spotify.com/v1/audio-analysis/40K9fBiiDsEYpD3G1xsPlZ,213360,4
1239,0.47,0.69,11,-7.573,0,0.0351,0.833,0.00685,0.0912,0.257,133.023,audio_features,5qdwfRKnPfQhRp0MnK1VVi,spotify:track:5qdwfRKnPfQhRp0MnK1VVi,https://api.spotify.com/v1/tracks/5qdwfRKnPfQhRp0MnK1VVi,https://api.spotify.com/v1/audio-analysis/5qdwfRKnPfQhRp0MnK1VVi,240907,4
1240,0.417,0.356,2,-7.728,1,0.0305,0.7,0.0,0.103,0.282,77.968,audio_features,0gZ48szDy7J43pCG4O3bd7,spotify:track:0gZ48szDy7J43pCG4O3bd7,https://api.spotify.com/v1/tracks/0gZ48szDy7J43pCG4O3bd7,https://api.spotify.com/v1/audio-analysis/0gZ48szDy7J43pCG4O3bd7,278680,4
1241,0.582,0.88,2,-3.219,1,0.0601,0.0165,0.0,0.389,0.521,123.01,audio_features,2vMHconU0MPAnjh7FFQV2u,spotify:track:2vMHconU0MPAnjh7FFQV2u,https://api.spotify.com/v1/tracks/2vMHconU0MPAnjh7FFQV2u,https://api.spotify.com/v1/audio-analysis/2vMHconU0MPAnjh7FFQV2u,199987,4
1242,0.465,0.896,2,-3.126,1,0.0795,0.00725,0.0,0.206,0.569,181.014,audio_features,3ZsexY07D4t4HRq7ogeSAS,spotify:track:3ZsexY07D4t4HRq7ogeSAS,https://api.spotify.com/v1/tracks/3ZsexY07D4t4HRq7ogeSAS,https://api.spotify.com/v1/audio-analysis/3ZsexY07D4t4HRq7ogeSAS,182827,4
1243,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
1244,0.448,0.942,2,-5.392,0,0.0789,0.000363,0.000129,0.152,0.584,156.012,audio_features,4GjCqozFMmIWK8DapsA95M,spotify:track:4GjCqozFMmIWK8DapsA95M,https://api.spotify.com/v1/tracks/4GjCqozFMmIWK8DapsA95M,https://api.spotify.com/v1/audio-analysis/4GjCqozFMmIWK8DapsA95M,201853,4
1245,0.513,0.498,0,-7.929,0,0.0531,0.313,4.06e-06,0.444,0.0787,67.469,audio_features,1OyGnfENpomANuXHohFEXo,spotify:track:1OyGnfENpomANuXHohFEXo,https://api.spotify.com/v1/tracks/1OyGnfENpomANuXHohFEXo,https://api.spotify.com/v1/audio-analysis/1OyGnfENpomANuXHohFEXo,290187,4
1246,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,audio_features,38xWaVFKaxZlMFvzNff2aW,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,261427,4
1247,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,audio_features,7lGKEWMXVWWTt3X71Bv44I,spotify:track:7lGKEWMXVWWTt3X71Bv44I,https://api.spotify.com/v1/tracks/7lGKEWMXVWWTt3X71Bv44I,https://api.spotify.com/v1/audio-analysis/7lGKEWMXVWWTt3X71Bv44I,193547,4
1248,0.514,0.858,2,-5.995,1,0.0896,0.0127,0.0528,0.251,0.6,89.833,audio_features,46GGxd8TVRt6FjUBfCavVT,spotify:track:46GGxd8TVRt6FjUBfCavVT,https://api.spotify.com/v1/tracks/46GGxd8TVRt6FjUBfCavVT,https://api.spotify.com/v1/audio-analysis/46GGxd8TVRt6FjUBfCavVT,195199,4
1249,0.655,0.532,5,-9.088,0,0.0351,0.0209,5.95e-06,0.176,0.427,107.991,audio_features,05I0D4A3dljdsi0yqWP0vu,spotify:track:05I0D4A3dljdsi0yqWP0vu,https://api.spotify.com/v1/tracks/05I0D4A3dljdsi0yqWP0vu,https://api.spotify.com/v1/audio-analysis/05I0D4A3dljdsi0yqWP0vu,236933,4
1250,0.768,0.654,11,-6.223,0,0.0762,0.203,0.000235,0.168,0.543,102.01,audio_features,5fdzPMOxUqVJYSzTP5cFP7,spotify:track:5fdzPMOxUqVJYSzTP5cFP7,https://api.spotify.com/v1/tracks/5fdzPMOxUqVJYSzTP5cFP7,https://api.spotify.com/v1/audio-analysis/5fdzPMOxUqVJYSzTP5cFP7,186333,4
1251,0.843,0.37,8,-11.032,1,0.0546,0.0309,0.029,0.098,0.138,102.007,audio_features,3yMQ2HIVpgZHKLLBCBJ52e,spotify:track:3yMQ2HIVpgZHKLLBCBJ52e,https://api.spotify.com/v1/tracks/3yMQ2HIVpgZHKLLBCBJ52e,https://api.spotify.com/v1/audio-analysis/3yMQ2HIVpgZHKLLBCBJ52e,175440,4
1252,0.326,0.468,7,-11.096,0,0.0754,0.561,0.000849,0.123,0.346,98.02,audio_features,4Dbw1WDJ3uiwqQaSSCKbOM,spotify:track:4Dbw1WDJ3uiwqQaSSCKbOM,https://api.spotify.com/v1/tracks/4Dbw1WDJ3uiwqQaSSCKbOM,https://api.spotify.com/v1/audio-analysis/4Dbw1WDJ3uiwqQaSSCKbOM,200733,4
1253,0.394,0.339,9,-10.09,0,0.0375,0.631,0.0,0.109,0.142,95.689,audio_features,1K6jC6bLs8rra7rYynsIc9,spotify:track:1K6jC6bLs8rra7rYynsIc9,https://api.spotify.com/v1/tracks/1K6jC6bLs8rra7rYynsIc9,https://api.spotify.com/v1/audio-analysis/1K6jC6bLs8rra7rYynsIc9,289120,4
1254,0.599,0.834,1,-5.304,1,0.0772,0.0217,1.93e-06,0.723,0.538,149.971,audio_features,2kKtO2tLWLc5Twza40TUff,spotify:track:2kKtO2tLWLc5Twza40TUff,https://api.spotify.com/v1/tracks/2kKtO2tLWLc5Twza40TUff,https://api.spotify.com/v1/audio-analysis/2kKtO2tLWLc5Twza40TUff,204680,4
1255,0.25,0.424,9,-10.146,0,0.0346,0.166,0.0117,0.233,0.255,81.986,audio_features,66hcdey60iQ45Gx72LZyVS,spotify:track:66hcdey60iQ45Gx72LZyVS,https://api.spotify.com/v1/tracks/66hcdey60iQ45Gx72LZyVS,https://api.spotify.com/v1/audio-analysis/66hcdey60iQ45Gx72LZyVS,256080,4
1256,0.202,0.339,4,-8.777,1,0.0292,0.157,1.85e-06,0.122,0.189,174.033,audio_features,0riFj45BC3mePSiDhJRWeh,spotify:track:0riFj45BC3mePSiDhJRWeh,https://api.spotify.com/v1/tracks/0riFj45BC3mePSiDhJRWeh,https://api.spotify.com/v1/audio-analysis/0riFj45BC3mePSiDhJRWeh,236400,3
1257,0.419,0.599,3,-10.477,0,0.176,0.237,0.0037,0.155,0.817,152.278,audio_features,7ePAQxW4DlDWQGg4ulJvE3,spotify:track:7ePAQxW4DlDWQGg4ulJvE3,https://api.spotify.com/v1/tracks/7ePAQxW4DlDWQGg4ulJvE3,https://api.spotify.com/v1/audio-analysis/7ePAQxW4DlDWQGg4ulJvE3,222413,5
1258,0.541,0.378,2,-8.224,0,0.0329,0.714,0.0,0.117,0.218,130.145,audio_features,64IwYiWPmqjy4ALyzSkSN7,spotify:track:64IwYiWPmqjy4ALyzSkSN7,https://api.spotify.com/v1/tracks/64IwYiWPmqjy4ALyzSkSN7,https://api.spotify.com/v1/audio-analysis/64IwYiWPmqjy4ALyzSkSN7,212013,4
1259,0.327,0.101,8,-13.949,0,0.0525,0.948,0.0,0.0945,0.0866,171.734,audio_features,6kVkq7UwRzX0wGrpnPgufc,spotify:track:6kVkq7UwRzX0wGrpnPgufc,https://api.spotify.com/v1/tracks/6kVkq7UwRzX0wGrpnPgufc,https://api.spotify.com/v1/audio-analysis/6kVkq7UwRzX0wGrpnPgufc,276747,4
1260,0.48,0.571,6,-6.678,0,0.0304,0.0321,0.000245,0.224,0.257,75.931,audio_features,6ayaWMVlsyvtoO5CzafBiX,spotify:track:6ayaWMVlsyvtoO5CzafBiX,https://api.spotify.com/v1/tracks/6ayaWMVlsyvtoO5CzafBiX,https://api.spotify.com/v1/audio-analysis/6ayaWMVlsyvtoO5CzafBiX,190080,4
1261,0.799,0.329,8,-14.369,1,0.0376,0.949,0.119,0.103,0.173,138.031,audio_features,6CWKC36nBqH9Yt0kVXd1kU,spotify:track:6CWKC36nBqH9Yt0kVXd1kU,https://api.spotify.com/v1/tracks/6CWKC36nBqH9Yt0kVXd1kU,https://api.spotify.com/v1/audio-analysis/6CWKC36nBqH9Yt0kVXd1kU,132174,4
1262,0.327,0.101,8,-13.949,0,0.0525,0.948,0.0,0.0945,0.0866,171.734,audio_features,41bqxcnDRcYsBJnJKtPCdp,spotify:track:41bqxcnDRcYsBJnJKtPCdp,https://api.spotify.com/v1/tracks/41bqxcnDRcYsBJnJKtPCdp,https://api.spotify.com/v1/audio-analysis/41bqxcnDRcYsBJnJKtPCdp,276747,4
1263,0.585,0.378,1,-12.516,0,0.0337,0.631,0.017,0.192,0.27,120.019,audio_features,6MosFTZp4A2oSTER4GO9HS,spotify:track:6MosFTZp4A2oSTER4GO9HS,https://api.spotify.com/v1/tracks/6MosFTZp4A2oSTER4GO9HS,https://api.spotify.com/v1/audio-analysis/6MosFTZp4A2oSTER4GO9HS,107508,4
1264,0.468,0.647,6,-7.966,1,0.064,0.00185,0.000266,0.266,0.466,203.86,audio_features,3zxqTbepxLQesm41y2NoE4,spotify:track:3zxqTbepxLQesm41y2NoE4,https://api.spotify.com/v1/tracks/3zxqTbepxLQesm41y2NoE4,https://api.spotify.com/v1/audio-analysis/3zxqTbepxLQesm41y2NoE4,198338,4
1265,0.69,0.916,1,-5.922,0,0.0708,0.00453,0.0296,0.324,0.657,112.045,audio_features,6cgvDYk7YGQTVfd5jsw0Qw,spotify:track:6cgvDYk7YGQTVfd5jsw0Qw,https://api.spotify.com/v1/tracks/6cgvDYk7YGQTVfd5jsw0Qw,https://api.spotify.com/v1/audio-analysis/6cgvDYk7YGQTVfd5jsw0Qw,140140,4
1266,0.481,0.965,8,-2.993,1,0.0875,0.000904,0.000727,0.476,0.66,155.938,audio_features,4ZcGbQ5dOKX6rJk4yvza9R,spotify:track:4ZcGbQ5dOKX6rJk4yvza9R,https://api.spotify.com/v1/tracks/4ZcGbQ5dOKX6rJk4yvza9R,https://api.spotify.com/v1/audio-analysis/4ZcGbQ5dOKX6rJk4yvza9R,264524,4
1267,0.513,0.786,5,-7.507,1,0.0389,0.0419,0.118,0.202,0.619,179.914,audio_features,35OppZQwLS8hpxIom3LGHz,spotify:track:35OppZQwLS8hpxIom3LGHz,https://api.spotify.com/v1/tracks/35OppZQwLS8hpxIom3LGHz,https://api.spotify.com/v1/audio-analysis/35OppZQwLS8hpxIom3LGHz,205567,4
1268,0.578,0.947,11,-2.431,0,0.036,0.00744,0.0816,0.105,0.456,134.034,audio_features,17eu2pSgSUpIG1GFWBnODv,spotify:track:17eu2pSgSUpIG1GFWBnODv,https://api.spotify.com/v1/tracks/17eu2pSgSUpIG1GFWBnODv,https://api.spotify.com/v1/audio-analysis/17eu2pSgSUpIG1GFWBnODv,246007,4
1269,0.568,0.951,10,-3.568,1,0.0402,0.000202,0.557,0.0483,0.435,118.005,audio_features,2xMBf5lFjQvrkWL2toULNg,spotify:track:2xMBf5lFjQvrkWL2toULNg,https://api.spotify.com/v1/tracks/2xMBf5lFjQvrkWL2toULNg,https://api.spotify.com/v1/audio-analysis/2xMBf5lFjQvrkWL2toULNg,247368,4
1270,0.594,0.585,1,-7.999,1,0.0463,0.127,0.00206,0.14,0.308,188.913,audio_features,7d3cx47aWj0XbW7mLXXT9u,spotify:track:7d3cx47aWj0XbW7mLXXT9u,https://api.spotify.com/v1/tracks/7d3cx47aWj0XbW7mLXXT9u,https://api.spotify.com/v1/audio-analysis/7d3cx47aWj0XbW7mLXXT9u,183078,4
1271,0.611,0.886,10,-4.696,1,0.0506,0.00569,0.000763,0.286,0.692,141.963,audio_features,4EbkpSxyWfJcpqzO2MzPz7,spotify:track:4EbkpSxyWfJcpqzO2MzPz7,https://api.spotify.com/v1/tracks/4EbkpSxyWfJcpqzO2MzPz7,https://api.spotify.com/v1/audio-analysis/4EbkpSxyWfJcpqzO2MzPz7,212440,4
1272,0.638,0.632,9,-7.589,1,0.029,0.000904,0.0406,0.115,0.349,114.992,audio_features,3AAdbLZWOptsP8ViSj71RD,spotify:track:3AAdbLZWOptsP8ViSj71RD,https://api.spotify.com/v1/tracks/3AAdbLZWOptsP8ViSj71RD,https://api.spotify.com/v1/audio-analysis/3AAdbLZWOptsP8ViSj71RD,306532,4
1273,0.654,0.885,10,-5.41,0,0.058,0.000918,0.667,0.373,0.674,107.494,audio_features,4tjMjfL8cmYOIRRMFGZ8g7,spotify:track:4tjMjfL8cmYOIRRMFGZ8g7,https://api.spotify.com/v1/tracks/4tjMjfL8cmYOIRRMFGZ8g7,https://api.spotify.com/v1/audio-analysis/4tjMjfL8cmYOIRRMFGZ8g7,305753,4
1274,0.62,0.742,4,-7.327,0,0.0273,0.000285,0.869,0.297,0.252,128.41,audio_features,3JI2mIJto0JuYbrq87aFqu,spotify:track:3JI2mIJto0JuYbrq87aFqu,https://api.spotify.com/v1/tracks/3JI2mIJto0JuYbrq87aFqu,https://api.spotify.com/v1/audio-analysis/3JI2mIJto0JuYbrq87aFqu,225735,4
1275,0.487,0.389,3,-12.977,0,0.0448,0.592,0.0013,0.389,0.432,143.791,audio_features,2HatzmU2P4RehpC0GYyfUQ,spotify:track:2HatzmU2P4RehpC0GYyfUQ,https://api.spotify.com/v1/tracks/2HatzmU2P4RehpC0GYyfUQ,https://api.spotify.com/v1/audio-analysis/2HatzmU2P4RehpC0GYyfUQ,87675,3
1276,0.698,0.638,8,-6.536,1,0.0296,0.00131,0.0611,0.184,0.595,111.982,audio_features,6pfmQTZWmwL2H2BpdzSl8l,spotify:track:6pfmQTZWmwL2H2BpdzSl8l,https://api.spotify.com/v1/tracks/6pfmQTZWmwL2H2BpdzSl8l,https://api.spotify.com/v1/audio-analysis/6pfmQTZWmwL2H2BpdzSl8l,252558,4
1277,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,audio_features,4h0zU3O9R5xzuTmNO7dNDU,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,https://api.spotify.com/v1/audio-analysis/4h0zU3O9R5xzuTmNO7dNDU,275280,4
1278,0.583,0.8,11,-8.505,0,0.0349,0.444,0.843,0.201,0.253,144.024,audio_features,3Hbd6gPZ0QErPWXVkC6GRt,spotify:track:3Hbd6gPZ0QErPWXVkC6GRt,https://api.spotify.com/v1/tracks/3Hbd6gPZ0QErPWXVkC6GRt,https://api.spotify.com/v1/audio-analysis/3Hbd6gPZ0QErPWXVkC6GRt,157813,4
1279,0.613,0.128,2,-13.851,1,0.464,0.872,0.0,0.1,0.321,179.205,audio_features,6EVbOYrewYsrt8AGyZodyh,spotify:track:6EVbOYrewYsrt8AGyZodyh,https://api.spotify.com/v1/tracks/6EVbOYrewYsrt8AGyZodyh,https://api.spotify.com/v1/audio-analysis/6EVbOYrewYsrt8AGyZodyh,72080,4
1280,0.702,0.607,2,-6.509,1,0.0405,0.364,0.0263,0.123,0.436,116.961,audio_features,1o22EcqsCANhwYdaNOSdwS,spotify:track:1o22EcqsCANhwYdaNOSdwS,https://api.spotify.com/v1/tracks/1o22EcqsCANhwYdaNOSdwS,https://api.spotify.com/v1/audio-analysis/1o22EcqsCANhwYdaNOSdwS,181400,4
1281,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,audio_features,3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,227080,4
1282,0.484,0.0881,9,-27.743,1,0.0412,0.961,0.967,0.373,0.363,116.116,audio_features,5bp6twky1rHu72giADl7Mv,spotify:track:5bp6twky1rHu72giADl7Mv,https://api.spotify.com/v1/tracks/5bp6twky1rHu72giADl7Mv,https://api.spotify.com/v1/audio-analysis/5bp6twky1rHu72giADl7Mv,77400,4
1283,0.682,0.581,7,-10.339,1,0.0295,0.714,0.324,0.0802,0.539,108.981,audio_features,3xqxETvPg43KWP0HOGiOmu,spotify:track:3xqxETvPg43KWP0HOGiOmu,https://api.spotify.com/v1/tracks/3xqxETvPg43KWP0HOGiOmu,https://api.spotify.com/v1/audio-analysis/3xqxETvPg43KWP0HOGiOmu,217320,4
1284,0.575,0.603,2,-8.2,1,0.0376,0.101,0.0381,0.0858,0.12,107.947,audio_features,2Dv7PTwSoB17f3VFDIKw8m,spotify:track:2Dv7PTwSoB17f3VFDIKw8m,https://api.spotify.com/v1/tracks/2Dv7PTwSoB17f3VFDIKw8m,https://api.spotify.com/v1/audio-analysis/2Dv7PTwSoB17f3VFDIKw8m,239013,4
1285,0.576,0.653,2,-9.132,1,0.03,0.779,0.361,0.113,0.209,147.867,audio_features,3aA5fk4c6a7e5HM4rJqkSF,spotify:track:3aA5fk4c6a7e5HM4rJqkSF,https://api.spotify.com/v1/tracks/3aA5fk4c6a7e5HM4rJqkSF,https://api.spotify.com/v1/audio-analysis/3aA5fk4c6a7e5HM4rJqkSF,227920,4
1286,0.611,0.413,5,-11.408,1,0.0352,0.876,0.0226,0.0799,0.0698,130.972,audio_features,0pCTr2E9CtulIwNprituKi,spotify:track:0pCTr2E9CtulIwNprituKi,https://api.spotify.com/v1/tracks/0pCTr2E9CtulIwNprituKi,https://api.spotify.com/v1/audio-analysis/0pCTr2E9CtulIwNprituKi,238747,4
